Education,JoiningYear,City,PaymentTier,Age,Gender,ExperienceInCurrentDomain,LeaveOrNot,Salary,Department
Bachelors,2017,New Delhi,2,26,Female,4,0,62425,HR
Masters,2017,New Delhi,2,30,Female,2,0,77107,HR
Bachelors,2015,Pune,2,29,Female,4,1,68654,HR
Bachelors,2014,Pune,3,29,Female,1,1,49065,Sales
Bachelors,2012,Bangalore,3,28,Male,2,0,45466,Sales
Bachelors,2012,Bangalore,3,28,Female,4,0,47987,Sales
Bachelors,2017,Bangalore,3,29,Female,5,0,49381,Sales
Bachelors,2015,Bangalore,3,30,Male,3,0,47341,Sales
Masters,2012,Pune,3,26,Male,4,1,51280,Sales
Bachelors,2018,Bangalore,3,28,Male,5,1,45582,Sales
Bachelors,2017,New Delhi,3,30,Male,5,0,46101,Sales
Bachelors,2012,New Delhi,3,27,Female,5,0,43815,Sales
Bachelors,2017,New Delhi,3,26,Female,4,0,41292,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,40655,Sales
Bachelors,2014,Bangalore,3,30,Male,0,0,40904,Sales
Bachelors,2014,New Delhi,3,30,Female,2,0,43197,Sales
Bachelors,2012,New Delhi,3,29,Female,5,0,42422,Sales
Bachelors,2014,Pune,3,26,Male,4,0,48933,Sales
Bachelors,2015,Bangalore,3,27,Male,5,0,43191,Sales
Bachelors,2017,Pune,2,29,Female,4,1,62763,HR
Masters,2016,Pune,3,29,Male,4,1,58380,Sales
Bachelors,2017,Bangalore,3,26,Male,4,0,44407,Sales
Masters,2017,New Delhi,3,26,Female,4,0,55360,Sales
Masters,2012,New Delhi,3,29,Male,2,0,57355,Sales
Bachelors,2013,Bangalore,3,27,Male,5,0,40531,Sales
Bachelors,2012,Pune,3,26,Male,4,0,44243,Sales
Bachelors,2017,Bangalore,3,28,Female,2,1,48212,Sales
Bachelors,2013,New Delhi,3,30,Female,3,1,49790,Sales
Masters,2017,Pune,2,26,Female,4,1,78951,HR
Bachelors,2013,Bangalore,3,26,Female,4,0,48364,Sales
Masters,2017,New Delhi,2,28,Female,2,0,70286,HR
Bachelors,2017,New Delhi,2,27,Male,5,0,63821,HR
PHD,2018,Bangalore,3,27,Male,5,1,66366,Sales
Bachelors,2013,Bangalore,3,30,Female,1,0,43817,Sales
Masters,2013,New Delhi,3,30,Male,0,1,57105,Sales
Masters,2018,New Delhi,3,26,Female,4,1,55311,Sales
Masters,2015,New Delhi,3,30,Male,2,0,55543,Sales
Bachelors,2012,Bangalore,3,29,Male,4,0,48419,Sales
Bachelors,2018,Bangalore,3,27,Male,5,1,42809,Sales
Masters,2017,Pune,2,28,Male,5,0,76918,HR
Bachelors,2016,Pune,2,29,Male,3,1,68580,HR
Bachelors,2015,Pune,2,27,Female,5,1,64458,HR
Bachelors,2014,Bangalore,3,29,Male,4,0,47724,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,47457,Sales
Bachelors,2018,Pune,3,28,Male,5,1,40405,Sales
Bachelors,2012,Bangalore,3,28,Female,0,0,46740,Sales
Masters,2017,Pune,2,28,Male,2,0,71879,HR
Masters,2015,Pune,2,27,Female,5,0,78949,HR
Bachelors,2013,Bangalore,3,26,Female,4,0,45312,Sales
Bachelors,2014,Pune,3,29,Female,4,1,42665,Sales
Masters,2016,New Delhi,3,30,Male,3,0,56315,Sales
Bachelors,2014,Pune,1,26,Female,4,1,89835,IT
Bachelors,2012,Pune,2,27,Female,5,1,69153,HR
Bachelors,2017,Pune,3,30,Male,0,0,46866,Sales
Bachelors,2013,Pune,3,27,Male,5,0,46236,Sales
Bachelors,2017,New Delhi,2,30,Male,4,0,66440,HR
Bachelors,2017,New Delhi,2,28,Female,4,0,61973,HR
PHD,2016,Bangalore,3,30,Female,5,0,63043,Sales
Bachelors,2018,Bangalore,3,28,Male,1,1,49615,Sales
Bachelors,2017,Pune,2,29,Male,3,0,63563,HR
Bachelors,2017,New Delhi,2,30,Male,1,1,64227,HR
Bachelors,2015,Bangalore,3,27,Male,5,0,45111,Sales
Bachelors,2013,Pune,3,30,Male,0,0,44072,Sales
Bachelors,2018,Bangalore,3,26,Male,4,1,46978,Sales
Bachelors,2015,New Delhi,3,28,Female,3,0,44334,Sales
Masters,2017,New Delhi,2,26,Female,4,1,70624,HR
Bachelors,2016,Pune,2,30,Female,1,1,68982,HR
Masters,2014,New Delhi,3,28,Male,0,0,50780,Sales
Bachelors,2015,Bangalore,3,28,Male,2,0,47641,Sales
Masters,2015,Pune,2,30,Female,1,0,79720,HR
Masters,2017,New Delhi,2,27,Female,5,0,72646,HR
Bachelors,2014,Bangalore,3,26,Male,4,0,41178,Sales
Bachelors,2013,Pune,3,27,Male,5,0,49214,Sales
Bachelors,2016,Bangalore,3,30,Male,1,1,45351,Sales
Masters,2017,New Delhi,3,29,Male,2,0,50142,Sales
Bachelors,2012,Bangalore,3,30,Female,1,0,46120,Sales
Bachelors,2018,Bangalore,3,29,Male,3,1,46760,Sales
Masters,2018,Pune,3,29,Male,2,1,58126,Sales
Bachelors,2016,Bangalore,3,27,Female,5,0,48498,Sales
Bachelors,2017,New Delhi,2,28,Male,2,0,64525,HR
Bachelors,2016,Bangalore,3,29,Female,0,1,44021,Sales
Bachelors,2016,New Delhi,1,29,Female,1,0,92901,IT
Bachelors,2015,Pune,2,28,Female,0,1,62863,HR
Bachelors,2012,Bangalore,3,29,Male,2,0,48376,Sales
PHD,2014,Bangalore,3,27,Male,5,0,68413,Sales
Bachelors,2013,Bangalore,3,27,Male,5,0,48029,Sales
Bachelors,2018,Bangalore,3,29,Female,3,1,45700,Sales
Masters,2017,New Delhi,2,30,Male,2,0,78048,HR
Masters,2016,New Delhi,3,29,Female,1,1,59817,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,41048,Sales
Bachelors,2015,Pune,3,28,Male,5,0,42900,Sales
Bachelors,2017,New Delhi,2,29,Female,5,0,66351,HR
Bachelors,2014,Bangalore,3,30,Male,0,0,43166,Sales
Bachelors,2017,Bangalore,3,30,Male,0,0,45926,Sales
Bachelors,2014,Pune,3,28,Male,2,0,41281,Sales
Bachelors,2013,New Delhi,3,28,Female,1,0,46991,Sales
Bachelors,2016,New Delhi,3,26,Female,4,0,47635,Sales
Bachelors,2012,New Delhi,3,28,Female,0,0,46187,Sales
Bachelors,2017,Bangalore,3,29,Male,0,0,45474,Sales
Bachelors,2018,Bangalore,3,27,Male,5,1,45349,Sales
Masters,2017,New Delhi,2,26,Male,4,1,72352,HR
Bachelors,2017,New Delhi,3,26,Female,4,0,47226,Sales
Bachelors,2013,Bangalore,3,27,Male,5,1,44127,Sales
Bachelors,2014,Bangalore,3,26,Male,4,0,40555,Sales
Bachelors,2013,Pune,2,29,Female,0,1,61282,HR
Bachelors,2013,Pune,2,28,Female,4,1,61831,HR
Bachelors,2017,Bangalore,3,26,Male,4,0,44561,Sales
Bachelors,2015,Pune,2,28,Female,0,1,66346,HR
Bachelors,2017,Bangalore,3,29,Male,1,0,48812,Sales
Bachelors,2013,Bangalore,3,29,Female,3,0,49858,Sales
Bachelors,2015,Bangalore,3,29,Male,5,0,41135,Sales
Bachelors,2017,New Delhi,3,30,Female,3,0,46934,Sales
Bachelors,2015,Pune,3,29,Male,0,0,40244,Sales
Bachelors,2013,Bangalore,3,27,Female,5,0,46382,Sales
Bachelors,2016,Bangalore,3,26,Male,4,0,41593,Sales
Bachelors,2014,Bangalore,3,27,Male,5,1,40069,Sales
Bachelors,2012,Bangalore,3,28,Male,2,0,42098,Sales
Bachelors,2017,Bangalore,3,27,Male,5,0,46893,Sales
Bachelors,2018,Bangalore,3,29,Male,0,1,45206,Sales
Bachelors,2017,Bangalore,1,29,Female,5,0,89548,IT
Bachelors,2017,Bangalore,3,27,Male,5,0,47681,Sales
Masters,2017,Bangalore,2,27,Male,5,1,77127,HR
Masters,2014,New Delhi,3,28,Female,2,0,53937,Sales
Bachelors,2012,New Delhi,3,27,Female,5,1,45278,Sales
Bachelors,2012,Bangalore,3,28,Male,0,0,44083,Sales
Masters,2017,Pune,2,27,Male,5,0,70040,HR
Bachelors,2013,Bangalore,3,26,Male,4,0,49030,Sales
Bachelors,2013,New Delhi,3,27,Female,5,1,46569,Sales
Bachelors,2013,Bangalore,2,26,Female,4,1,62212,HR
Bachelors,2012,Pune,2,27,Female,5,1,67110,HR
Bachelors,2016,Pune,3,26,Female,4,1,42713,Sales
Bachelors,2017,New Delhi,2,27,Male,5,0,62067,HR
Bachelors,2012,Bangalore,3,28,Female,3,0,40738,Sales
Bachelors,2015,Bangalore,3,26,Male,4,0,40432,Sales
Masters,2017,New Delhi,3,27,Male,5,0,58850,Sales
Bachelors,2013,Pune,2,30,Female,5,1,63406,HR
Bachelors,2013,Pune,3,28,Male,0,0,46084,Sales
Bachelors,2012,Pune,3,26,Male,4,0,42887,Sales
Bachelors,2016,Bangalore,3,28,Male,3,1,48426,Sales
Masters,2015,Pune,3,26,Male,4,1,56091,Sales
Bachelors,2017,New Delhi,2,26,Female,4,0,66594,HR
Masters,2017,Bangalore,2,26,Male,4,1,71094,HR
Bachelors,2014,Bangalore,3,30,Female,2,0,49888,Sales
Bachelors,2014,Bangalore,3,29,Female,2,0,46159,Sales
Bachelors,2017,Pune,3,26,Male,4,0,46008,Sales
Bachelors,2013,Bangalore,3,28,Male,0,0,43324,Sales
Bachelors,2018,Bangalore,3,29,Male,1,1,40903,Sales
Bachelors,2016,Bangalore,3,30,Female,3,0,49971,Sales
Bachelors,2017,Bangalore,3,30,Male,0,1,42239,Sales
PHD,2015,New Delhi,3,29,Male,4,0,69194,Sales
Bachelors,2017,New Delhi,2,26,Female,4,0,61406,HR
Bachelors,2013,Bangalore,3,26,Female,4,0,43901,Sales
Bachelors,2014,Bangalore,1,28,Female,5,0,91261,IT
Bachelors,2014,Pune,3,30,Male,0,0,45786,Sales
Masters,2012,Bangalore,3,26,Female,4,1,51188,Sales
Bachelors,2013,New Delhi,2,26,Female,4,1,67766,HR
Bachelors,2015,Bangalore,3,26,Male,4,0,41778,Sales
Bachelors,2016,New Delhi,3,29,Female,0,0,45075,Sales
Bachelors,2015,Bangalore,3,27,Female,5,0,47458,Sales
Masters,2018,New Delhi,3,28,Female,2,1,53250,Sales
PHD,2015,New Delhi,2,27,Female,5,0,83116,HR
Masters,2013,Pune,1,30,Male,1,0,114126,IT
Bachelors,2012,Pune,3,26,Male,4,0,46950,Sales
Bachelors,2015,Pune,2,26,Female,4,1,68340,HR
Bachelors,2018,New Delhi,3,30,Female,3,1,42593,Sales
PHD,2013,New Delhi,3,30,Male,5,0,63862,Sales
Bachelors,2013,Bangalore,3,28,Male,0,0,41974,Sales
Masters,2014,New Delhi,3,26,Male,4,1,59988,Sales
Bachelors,2017,Bangalore,3,29,Male,1,0,49249,Sales
Bachelors,2013,Bangalore,3,26,Male,4,0,41133,Sales
Bachelors,2012,Pune,3,26,Male,4,0,46552,Sales
Bachelors,2014,Pune,3,26,Male,4,0,43363,Sales
Bachelors,2015,Pune,3,29,Male,0,0,48323,Sales
Bachelors,2014,Bangalore,1,26,Male,4,0,85083,IT
Bachelors,2018,Bangalore,3,36,Male,2,1,49228,Sales
Bachelors,2018,Bangalore,3,37,Male,4,1,44212,Sales
Bachelors,2015,Pune,3,35,Female,0,1,46035,Sales
Bachelors,2013,Pune,2,32,Female,4,1,69755,HR
Bachelors,2013,Pune,1,39,Female,0,1,85290,IT
Bachelors,2018,Pune,3,32,Male,1,1,40171,Sales
PHD,2012,New Delhi,3,37,Female,5,0,65536,Sales
Bachelors,2012,Pune,3,31,Male,4,0,47064,Sales
Bachelors,2018,Pune,3,31,Male,1,1,43291,Sales
Bachelors,2017,Bangalore,3,33,Male,2,0,46468,Sales
Masters,2017,Pune,2,37,Male,2,0,70947,HR
Bachelors,2014,Pune,3,31,Male,1,0,49471,Sales
Masters,2017,Bangalore,3,40,Female,4,0,55061,Sales
Bachelors,2017,New Delhi,2,32,Male,0,0,66681,HR
Bachelors,2016,Bangalore,3,41,Male,0,0,40069,Sales
Bachelors,2018,Bangalore,3,35,Female,5,1,42794,Sales
Bachelors,2014,Pune,3,34,Male,3,0,40535,Sales
Bachelors,2017,Bangalore,3,31,Male,0,0,42272,Sales
Masters,2017,Bangalore,3,41,Female,2,1,50885,Sales
Bachelors,2015,Pune,3,41,Male,5,0,47914,Sales
Bachelors,2016,Bangalore,3,37,Female,0,0,42757,Sales
Bachelors,2018,Bangalore,3,32,Female,3,1,49774,Sales
Bachelors,2015,Bangalore,3,37,Male,3,0,40862,Sales
Bachelors,2016,Bangalore,3,32,Male,1,0,48326,Sales
Masters,2017,New Delhi,3,36,Female,5,0,50052,Sales
Bachelors,2014,Bangalore,3,36,Male,3,0,42547,Sales
Bachelors,2015,Bangalore,3,36,Male,5,0,45770,Sales
Bachelors,2017,Bangalore,3,41,Male,3,0,43034,Sales
Bachelors,2015,Pune,3,39,Male,3,0,47825,Sales
Bachelors,2013,Pune,3,37,Male,0,0,48060,Sales
Bachelors,2013,Bangalore,3,32,Male,1,0,47136,Sales
Bachelors,2012,Bangalore,3,36,Male,2,0,43436,Sales
Bachelors,2013,Bangalore,3,36,Male,4,0,48993,Sales
Bachelors,2014,Bangalore,3,36,Male,1,0,45452,Sales
Bachelors,2018,Bangalore,3,32,Female,2,1,46530,Sales
Bachelors,2018,Bangalore,3,34,Male,3,1,46355,Sales
Bachelors,2018,Bangalore,3,37,Male,5,1,45175,Sales
Bachelors,2018,Pune,3,40,Male,3,1,43907,Sales
Bachelors,2014,Pune,2,36,Female,3,1,67388,HR
Bachelors,2017,Pune,2,38,Female,0,0,64023,HR
Masters,2017,New Delhi,2,31,Female,0,1,76675,HR
Bachelors,2013,New Delhi,3,41,Female,4,0,49629,Sales
Masters,2012,Bangalore,2,32,Male,3,1,75726,HR
Bachelors,2017,New Delhi,2,41,Female,3,0,65361,HR
Bachelors,2013,Pune,3,40,Male,5,0,42849,Sales
Bachelors,2014,Bangalore,3,38,Female,2,1,41962,Sales
Masters,2017,New Delhi,2,36,Male,5,0,70474,HR
Bachelors,2013,New Delhi,3,33,Female,1,0,44683,Sales
Bachelors,2014,Bangalore,3,39,Male,0,0,45526,Sales
Bachelors,2013,Bangalore,3,39,Male,0,0,45018,Sales
Bachelors,2014,Bangalore,3,33,Male,4,0,44940,Sales
Bachelors,2017,Pune,3,32,Male,5,0,43311,Sales
Bachelors,2014,Bangalore,3,35,Female,2,1,42164,Sales
Bachelors,2014,Bangalore,3,36,Male,5,0,46572,Sales
Bachelors,2018,Pune,2,39,Female,0,1,64317,HR
Bachelors,2013,Bangalore,3,37,Female,5,0,48244,Sales
Masters,2017,New Delhi,2,35,Female,2,1,77768,HR
Bachelors,2017,Bangalore,3,36,Male,5,0,45232,Sales
Masters,2013,New Delhi,3,41,Male,0,0,57858,Sales
Bachelors,2017,Bangalore,3,33,Male,2,0,41166,Sales
Bachelors,2018,Bangalore,3,38,Male,2,1,47462,Sales
Bachelors,2015,Bangalore,3,34,Male,5,0,42117,Sales
Bachelors,2012,Bangalore,3,34,Male,1,0,40711,Sales
Bachelors,2015,Pune,3,35,Male,5,0,49739,Sales
Bachelors,2012,Bangalore,3,39,Female,2,0,42262,Sales
Bachelors,2012,Bangalore,3,41,Male,3,0,47769,Sales
Bachelors,2018,Bangalore,3,34,Male,2,1,45060,Sales
Masters,2015,Pune,2,35,Female,1,0,76187,HR
Bachelors,2012,Bangalore,3,33,Male,2,0,44606,Sales
Bachelors,2015,Bangalore,3,39,Male,3,0,49316,Sales
Masters,2017,New Delhi,2,35,Male,2,0,77553,HR
Bachelors,2017,New Delhi,2,31,Female,0,0,64402,HR
Bachelors,2016,Bangalore,3,34,Male,4,0,41749,Sales
Bachelors,2013,Bangalore,3,40,Female,5,0,40965,Sales
Bachelors,2016,New Delhi,3,31,Female,4,0,44477,Sales
Bachelors,2016,Pune,3,33,Male,3,0,43968,Sales
Bachelors,2013,Bangalore,3,32,Male,5,0,47585,Sales
Masters,2017,New Delhi,2,31,Male,4,1,70807,HR
Bachelors,2014,Bangalore,3,39,Male,2,0,41205,Sales
Bachelors,2016,Bangalore,3,33,Male,1,1,46910,Sales
Bachelors,2014,Bangalore,3,40,Female,4,0,44808,Sales
Bachelors,2016,Bangalore,3,39,Male,0,1,42733,Sales
Bachelors,2017,Bangalore,3,35,Male,2,0,46557,Sales
Bachelors,2017,Bangalore,3,32,Male,1,0,46125,Sales
Bachelors,2015,Pune,2,34,Female,5,1,64657,HR
Bachelors,2017,Bangalore,3,40,Female,4,0,48730,Sales
Masters,2017,Pune,3,33,Male,4,1,56758,Sales
Bachelors,2015,Pune,2,36,Female,0,1,60110,HR
Masters,2018,Bangalore,3,39,Male,3,1,51013,Sales
Bachelors,2012,Bangalore,3,37,Female,5,1,40521,Sales
Bachelors,2018,Bangalore,3,36,Male,1,1,42737,Sales
Bachelors,2017,New Delhi,2,39,Male,2,0,61734,HR
Bachelors,2015,Pune,2,35,Female,4,1,64293,HR
Masters,2018,New Delhi,3,41,Male,2,1,57366,Sales
Bachelors,2012,Pune,3,31,Male,5,0,49919,Sales
Bachelors,2015,Pune,2,36,Female,0,1,67173,HR
Bachelors,2016,Bangalore,3,32,Male,1,0,41517,Sales
Bachelors,2017,Bangalore,3,37,Male,2,1,45140,Sales
Bachelors,2015,Pune,2,39,Female,4,1,67513,HR
Bachelors,2012,Pune,3,34,Male,2,0,49760,Sales
Bachelors,2012,Bangalore,3,35,Female,1,0,41446,Sales
Bachelors,2015,Bangalore,3,40,Female,2,0,46182,Sales
Bachelors,2016,Bangalore,3,39,Female,1,0,41460,Sales
Bachelors,2017,Bangalore,3,39,Female,1,0,43662,Sales
Bachelors,2015,Pune,3,41,Female,3,1,40458,Sales
Bachelors,2012,Pune,3,40,Male,2,0,46379,Sales
Bachelors,2012,Bangalore,1,36,Male,3,0,81384,IT
Bachelors,2017,New Delhi,2,33,Female,2,0,61658,HR
Masters,2014,New Delhi,3,33,Male,2,0,56040,Sales
Masters,2018,New Delhi,3,40,Male,2,1,53025,Sales
Bachelors,2015,Pune,2,34,Female,2,1,67467,HR
Bachelors,2014,Bangalore,3,33,Female,1,0,45062,Sales
Masters,2015,New Delhi,1,34,Male,5,1,111862,IT
Masters,2017,New Delhi,1,40,Male,5,0,100238,IT
Bachelors,2014,Bangalore,3,32,Male,4,0,48504,Sales
Bachelors,2017,New Delhi,3,38,Male,2,0,46979,Sales
Bachelors,2015,Bangalore,3,38,Male,4,0,40720,Sales
Bachelors,2015,Bangalore,3,32,Male,2,0,44576,Sales
Bachelors,2013,Bangalore,3,31,Female,3,1,45714,Sales
Bachelors,2015,Bangalore,3,39,Female,0,0,47304,Sales
Masters,2017,Pune,2,41,Male,2,0,70070,HR
Bachelors,2015,Pune,2,35,Female,2,1,60549,HR
Bachelors,2016,Pune,3,39,Male,5,0,48448,Sales
Bachelors,2014,Bangalore,3,40,Female,0,0,44442,Sales
Bachelors,2016,Bangalore,3,41,Male,1,0,42754,Sales
Masters,2015,Pune,2,34,Female,1,0,77670,HR
Bachelors,2016,Pune,2,37,Female,5,1,69015,HR
Bachelors,2017,New Delhi,2,36,Male,2,0,60238,HR
Bachelors,2015,Pune,3,37,Male,1,0,47928,Sales
Masters,2015,Pune,1,40,Female,1,0,113943,IT
Bachelors,2018,New Delhi,3,39,Female,0,1,43318,Sales
Bachelors,2017,New Delhi,2,36,Female,5,0,60961,HR
Bachelors,2015,Bangalore,2,32,Female,2,1,67835,HR
PHD,2015,Pune,3,31,Female,1,0,66729,Sales
Bachelors,2012,Bangalore,3,31,Male,4,0,45380,Sales
Bachelors,2013,New Delhi,3,36,Female,5,0,49795,Sales
Bachelors,2014,Bangalore,3,35,Male,3,0,45057,Sales
Masters,2013,New Delhi,2,33,Female,2,1,74677,HR
Bachelors,2014,Bangalore,3,39,Male,1,0,40529,Sales
Bachelors,2015,Pune,3,35,Female,1,1,46657,Sales
Bachelors,2013,Bangalore,3,38,Female,4,0,40874,Sales
Masters,2017,Bangalore,3,39,Female,4,1,52395,Sales
Bachelors,2012,Bangalore,3,41,Male,3,0,42414,Sales
Bachelors,2014,Pune,2,35,Male,2,1,60735,HR
Bachelors,2016,Pune,3,31,Male,1,0,44652,Sales
Bachelors,2017,New Delhi,2,32,Female,4,1,68944,HR
Bachelors,2016,New Delhi,3,34,Male,1,0,47503,Sales
Bachelors,2014,Bangalore,3,34,Male,3,0,42430,Sales
Masters,2014,New Delhi,3,36,Male,1,1,58474,Sales
Masters,2017,Bangalore,2,41,Male,4,0,74414,HR
Masters,2017,Pune,2,39,Female,3,0,75350,HR
Masters,2017,New Delhi,2,38,Male,5,0,79380,HR
Bachelors,2012,Bangalore,3,37,Male,4,0,40619,Sales
Bachelors,2015,Bangalore,3,38,Male,3,1,45741,Sales
Bachelors,2014,Bangalore,3,37,Male,4,0,41176,Sales
Bachelors,2017,Bangalore,3,34,Male,5,0,40392,Sales
Bachelors,2014,Bangalore,1,39,Male,5,0,89298,IT
Masters,2017,New Delhi,2,38,Female,2,1,79007,HR
Masters,2017,New Delhi,3,33,Male,5,0,53626,Sales
Bachelors,2012,Bangalore,3,33,Female,5,0,43830,Sales
Bachelors,2012,Bangalore,3,34,Male,4,0,42827,Sales
Bachelors,2016,Pune,2,32,Female,0,1,69677,HR
Bachelors,2012,Bangalore,3,33,Female,0,0,43985,Sales
Masters,2013,Pune,3,37,Male,2,0,54339,Sales
Masters,2015,New Delhi,3,37,Male,2,1,54671,Sales
Bachelors,2013,New Delhi,3,37,Male,2,0,44618,Sales
Bachelors,2017,Bangalore,3,40,Male,1,0,47450,Sales
Masters,2016,New Delhi,3,32,Male,1,0,56387,Sales
Bachelors,2016,Bangalore,3,36,Female,5,1,44294,Sales
Bachelors,2014,Bangalore,3,36,Male,4,0,42500,Sales
Bachelors,2014,Bangalore,3,36,Female,1,1,42716,Sales
Masters,2017,New Delhi,3,31,Male,1,1,53060,Sales
Bachelors,2015,Bangalore,3,38,Male,4,0,44441,Sales
Masters,2017,New Delhi,3,38,Male,2,0,55992,Sales
Bachelors,2012,Pune,3,39,Male,2,0,42960,Sales
Bachelors,2014,Bangalore,1,37,Male,5,0,81583,IT
Bachelors,2015,Pune,2,36,Female,1,1,69369,HR
Bachelors,2013,Bangalore,3,35,Male,2,1,42486,Sales
Bachelors,2013,Pune,3,40,Female,5,1,46921,Sales
Bachelors,2014,Pune,3,40,Male,5,0,44062,Sales
Bachelors,2017,Bangalore,3,35,Female,3,0,42519,Sales
Bachelors,2012,Bangalore,3,41,Female,5,0,49911,Sales
Bachelors,2015,Bangalore,3,32,Male,4,0,40383,Sales
Bachelors,2013,Bangalore,3,41,Male,2,0,49266,Sales
Bachelors,2016,New Delhi,3,40,Female,1,1,43207,Sales
Bachelors,2017,Pune,3,40,Male,3,0,47384,Sales
Bachelors,2017,Bangalore,3,34,Male,3,1,49668,Sales
Masters,2017,New Delhi,2,36,Male,2,0,79127,HR
Bachelors,2017,New Delhi,3,33,Female,2,0,48918,Sales
Bachelors,2014,Pune,3,41,Male,2,0,46901,Sales
Bachelors,2014,Bangalore,3,40,Female,3,0,46650,Sales
Bachelors,2016,Bangalore,3,31,Male,1,1,43198,Sales
Masters,2015,Bangalore,3,32,Female,2,1,58475,Sales
Bachelors,2017,Pune,3,34,Female,1,1,41621,Sales
Bachelors,2016,New Delhi,3,32,Male,4,0,42778,Sales
Bachelors,2013,Bangalore,3,32,Female,4,0,40093,Sales
Bachelors,2014,Bangalore,3,38,Male,2,0,42658,Sales
Masters,2017,New Delhi,3,32,Male,1,1,50912,Sales
Bachelors,2015,New Delhi,3,40,Male,2,0,48454,Sales
Bachelors,2017,New Delhi,1,38,Female,1,1,93438,IT
Bachelors,2017,Pune,3,37,Male,0,0,40901,Sales
PHD,2014,Bangalore,3,31,Male,1,0,67044,Sales
Bachelors,2014,Pune,3,34,Male,0,0,49882,Sales
Masters,2017,New Delhi,2,34,Female,2,1,73308,HR
Bachelors,2013,Pune,2,37,Female,0,1,62021,HR
Masters,2017,New Delhi,2,31,Male,1,0,71637,HR
Bachelors,2017,Bangalore,3,35,Male,5,0,46063,Sales
PHD,2015,New Delhi,3,34,Female,4,0,63613,Sales
Bachelors,2012,Bangalore,1,32,Male,1,1,92995,IT
Bachelors,2017,Pune,3,31,Male,0,0,43883,Sales
Bachelors,2015,Bangalore,3,36,Female,5,0,43645,Sales
Masters,2017,New Delhi,3,38,Female,2,0,55843,Sales
Bachelors,2015,Pune,3,34,Male,4,0,42568,Sales
Bachelors,2013,Bangalore,1,39,Female,1,1,94064,IT
PHD,2013,Pune,3,35,Male,0,0,61995,Sales
Masters,2015,Pune,2,33,Male,4,1,70647,HR
Masters,2014,Bangalore,3,35,Female,2,1,59092,Sales
Masters,2015,New Delhi,3,40,Male,2,0,51843,Sales
Bachelors,2015,Pune,2,32,Female,0,1,67049,HR
Bachelors,2013,Bangalore,3,38,Male,1,0,44974,Sales
Bachelors,2012,Bangalore,3,32,Female,1,1,42969,Sales
Bachelors,2018,Bangalore,3,36,Male,3,1,48165,Sales
Bachelors,2012,Bangalore,3,35,Male,1,0,45552,Sales
Bachelors,2013,New Delhi,3,37,Female,0,0,40475,Sales
Bachelors,2015,Pune,2,35,Male,3,1,68891,HR
Masters,2017,Pune,2,37,Female,1,0,70991,HR
Masters,2017,Pune,2,39,Male,4,0,73569,HR
Masters,2014,Pune,3,40,Male,4,1,57599,Sales
Bachelors,2012,Pune,2,41,Female,1,1,67366,HR
Bachelors,2018,Pune,3,41,Male,0,1,48314,Sales
Masters,2017,Pune,2,39,Female,2,0,72419,HR
Bachelors,2012,Bangalore,3,38,Female,5,0,42623,Sales
Bachelors,2013,Bangalore,3,33,Male,3,0,46826,Sales
Bachelors,2014,Bangalore,3,36,Female,3,0,43533,Sales
Bachelors,2017,Bangalore,3,41,Male,5,0,44780,Sales
PHD,2012,New Delhi,3,40,Female,5,0,61542,Sales
Bachelors,2013,Bangalore,3,31,Female,4,1,44482,Sales
Bachelors,2012,Bangalore,3,33,Female,1,0,45537,Sales
Bachelors,2015,Bangalore,3,39,Male,2,0,40483,Sales
Masters,2014,Pune,2,33,Female,5,0,79599,HR
Bachelors,2015,Bangalore,3,35,Male,0,0,47366,Sales
Masters,2012,New Delhi,3,38,Male,2,0,56812,Sales
Bachelors,2016,Bangalore,3,36,Female,0,0,40161,Sales
Bachelors,2014,Pune,2,36,Female,2,1,60002,HR
Bachelors,2015,Bangalore,1,35,Male,5,0,92669,IT
Bachelors,2017,Pune,2,34,Female,5,1,61775,HR
Bachelors,2015,Pune,2,41,Female,3,1,64905,HR
Bachelors,2016,Pune,3,32,Female,3,1,43303,Sales
Bachelors,2017,Pune,2,41,Female,2,1,67492,HR
Bachelors,2016,Bangalore,3,36,Male,0,0,49701,Sales
Bachelors,2017,Pune,2,39,Male,3,0,64331,HR
Bachelors,2015,Bangalore,3,38,Male,2,0,47579,Sales
Bachelors,2014,Bangalore,3,34,Male,3,1,45398,Sales
Bachelors,2012,Bangalore,3,39,Female,5,0,46860,Sales
Bachelors,2017,Pune,3,36,Male,1,0,40034,Sales
Bachelors,2014,Bangalore,3,35,Male,1,0,43867,Sales
Masters,2018,Bangalore,3,31,Male,2,1,51043,Sales
Bachelors,2012,Bangalore,3,41,Female,4,0,48963,Sales
Bachelors,2017,Bangalore,3,35,Female,4,0,41269,Sales
Bachelors,2015,Bangalore,1,40,Male,2,0,80915,IT
Bachelors,2018,Bangalore,3,33,Female,4,1,42653,Sales
Bachelors,2016,Bangalore,3,37,Female,0,0,45487,Sales
PHD,2018,Bangalore,3,36,Female,3,1,61565,Sales
Bachelors,2012,Bangalore,3,40,Male,0,0,44181,Sales
Bachelors,2017,New Delhi,2,36,Male,0,0,66157,HR
